datetime,user_id,order_amount,period
2026-06-15 02:15:45,user_746,4007.41,history
2026-06-15 02:15:54,user_5679,3832.52,history
2026-06-15 02:16:45,user_3941,1381.43,history
2026-06-15 02:18:15,user_950,6673.33,history
2026-06-15 02:19:07,user_4575,3962.17,history
2026-06-15 02:20:15,user_510,3167.79,history
2026-06-15 02:22:54,user_1096,6093.83,history
2026-06-15 02:23:08,user_5729,8556.76,history
2026-06-15 02:25:02,user_4909,2161.31,history
2026-06-15 02:26:06,user_5501,8020.15,history
2026-06-15 02:29:34,user_3729,2237.61,history
2026-06-15 02:31:32,user_1237,2760.68,history
2026-06-15 02:31:50,user_1560,2264.55,history
2026-06-15 02:35:25,user_5062,2308.24,history
2026-06-15 02:39:41,user_5937,5859.4,history
2026-06-15 02:41:27,user_5703,2389.65,history
2026-06-15 02:41:35,user_2520,1538.48,history
2026-06-15 02:41:49,user_459,4248.08,history
2026-06-15 02:45:08,user_1734,2760.65,history
2026-06-15 02:45:28,user_3279,3550.05,history
2026-06-15 02:45:32,user_2002,1281.34,history
2026-06-15 02:48:36,user_1995,5555.16,history
2026-06-15 02:50:11,user_4497,2353.53,history
2026-06-15 02:55:36,user_3448,4772.56,history
2026-06-15 02:56:32,user_501,3259.15,history
2026-06-15 02:59:01,user_4323,3307.67,history
2026-06-15 03:03:38,user_3890,2738.39,history
2026-06-15 03:06:23,user_2568,5933.85,history
2026-06-15 03:08:02,user_5584,4355.95,history
2026-06-15 03:08:41,user_2298,5976.72,history
2026-06-15 03:08:45,user_1103,4339.92,history
2026-06-15 03:09:49,user_1535,2323.73,history
2026-06-15 03:15:12,user_3283,1686.81,history
2026-06-15 03:16:21,user_1488,5000.22,history
2026-06-15 03:20:49,user_3002,3430.63,history
2026-06-15 03:29:38,user_1228,1628.07,history
2026-06-15 03:32:51,user_1144,6518.21,history
2026-06-15 03:34:25,user_1433,679.85,history
2026-06-15 03:34:31,user_155,3552.4,history
2026-06-15 03:35:51,user_4244,3749.06,history
2026-06-15 03:36:00,user_4551,2722.32,history
2026-06-15 03:39:05,user_2850,2469.66,history
2026-06-15 03:41:09,user_66,4647.28,history
2026-06-15 03:42:08,user_3106,2186.44,history
2026-06-15 03:43:51,user_5246,3179.31,history
2026-06-15 03:44:05,user_689,2166.51,history
2026-06-15 03:45:37,user_2223,1802.73,history
2026-06-15 03:45:56,user_4889,3726.6,history
2026-06-15 03:50:11,user_2262,7919.01,history
2026-06-15 03:50:51,user_330,5014.61,history
2026-06-15 03:52:00,user_81,2611.37,history
2026-06-15 03:58:21,user_2320,4955.3,history
2026-06-15 03:59:49,user_5086,3438.84,history
2026-06-15 04:01:57,user_1705,3044.38,history
2026-06-15 04:03:34,user_2410,3488.31,history
2026-06-15 04:03:53,user_1634,2557.22,history
2026-06-15 04:04:53,user_911,2158.14,history
2026-06-15 04:05:22,user_759,2712.75,history
2026-06-15 04:05:31,user_5382,1825.33,history
2026-06-15 04:05:43,user_3016,4266.13,history
2026-06-15 04:06:02,user_3624,6144.97,history
2026-06-15 04:07:33,user_5196,1140.15,history
2026-06-15 04:08:03,user_2708,3070.74,history
2026-06-15 04:09:01,user_1667,3634.35,history
2026-06-15 04:10:00,user_5738,1269.72,history
2026-06-15 04:10:48,user_196,2529.99,history
2026-06-15 04:11:00,user_5613,1515.34,history
2026-06-15 04:13:38,user_5552,6452.59,history
2026-06-15 04:14:18,user_884,5057.41,history
2026-06-15 04:14:21,user_3789,3847.18,history
2026-06-15 04:15:31,user_4978,1825.11,history
2026-06-15 04:16:05,user_3258,3442.35,history
2026-06-15 04:16:21,user_2303,5156.84,history
2026-06-15 04:17:02,user_4180,1879.13,history
2026-06-15 04:22:12,user_2717,2954.52,history
2026-06-15 04:26:41,user_5895,1320.03,history
2026-06-15 04:26:58,user_2119,2466.24,history
2026-06-15 04:28:13,user_3231,3550.37,history
2026-06-15 04:28:14,user_4024,2793.71,history
2026-06-15 04:28:21,user_927,4370.89,history
2026-06-15 04:29:18,user_5799,2659.28,history
2026-06-15 04:30:11,user_142,1765.25,history
2026-06-15 04:33:08,user_3314,2602.07,history
2026-06-15 04:33:53,user_4053,2557.53,history
2026-06-15 04:40:08,user_215,2656.36,history
2026-06-15 04:40:20,user_4974,4068.46,history
2026-06-15 04:41:16,user_103,5520.18,history
2026-06-15 04:43:27,user_42,2706.59,history
2026-06-15 04:44:02,user_1208,3569.0,history
2026-06-15 04:48:14,user_3098,6952.3,history
2026-06-15 04:48:27,user_1344,1393.26,history
2026-06-15 04:49:08,user_4426,5125.29,history
2026-06-15 04:50:17,user_1951,1089.14,history
2026-06-15 04:52:26,user_250,1632.71,history
2026-06-15 04:53:42,user_356,3150.41,history
2026-06-15 04:55:18,user_1619,5100.92,history
2026-06-15 04:55:27,user_1658,3127.48,history
2026-06-15 04:57:28,user_1066,1345.72,history
2026-06-15 04:59:12,user_2894,4360.4,history
2026-06-15 05:01:37,user_2224,1625.05,history
2026-06-15 05:04:00,user_5043,2745.68,history
2026-06-15 05:04:11,user_2491,1465.2,history
2026-06-15 05:07:56,user_4884,4101.74,history
2026-06-15 05:08:45,user_2690,2403.86,history
2026-06-15 05:08:55,user_942,2717.47,history
2026-06-15 05:09:22,user_1852,3206.02,history
2026-06-15 05:11:52,user_458,3893.97,history
2026-06-15 05:13:06,user_1039,2711.16,history
2026-06-15 05:15:12,user_1948,2450.97,history
2026-06-15 05:15:43,user_4479,3633.29,history
2026-06-15 05:18:29,user_5488,3581.88,history
2026-06-15 05:20:55,user_3146,4653.43,history
2026-06-15 05:22:32,user_3038,5179.59,history
2026-06-15 05:23:14,user_3999,2922.65,history
2026-06-15 05:25:33,user_1015,5462.08,history
2026-06-15 05:26:07,user_5761,2781.68,history
2026-06-15 05:26:42,user_2515,2419.88,history
2026-06-15 05:29:11,user_552,2699.61,history
2026-06-15 05:29:22,user_885,1574.77,history
2026-06-15 05:30:58,user_344,2423.63,history
2026-06-15 05:31:42,user_973,1347.44,history
2026-06-15 05:32:04,user_5159,4722.59,history
2026-06-15 05:32:24,user_5187,2485.23,history
2026-06-15 05:32:42,user_3664,2418.15,history
2026-06-15 05:32:46,user_3595,2054.16,history
2026-06-15 05:35:47,user_1595,5823.36,history
2026-06-15 05:36:27,user_233,2843.16,history
2026-06-15 05:36:44,user_4935,6123.38,history
2026-06-15 05:37:54,user_1752,3268.94,history
2026-06-15 05:42:24,user_4089,2272.21,history
2026-06-15 05:43:52,user_5612,2330.12,history
2026-06-15 05:46:55,user_1691,1004.31,history
2026-06-15 05:50:14,user_5610,10310.35,history
2026-06-15 05:52:26,user_258,8877.48,history
2026-06-15 05:53:44,user_5867,4878.16,history
2026-06-15 05:53:51,user_5071,5107.45,history
2026-06-15 05:54:04,user_185,2847.01,history
2026-06-15 05:54:11,user_3301,3471.26,history
2026-06-15 05:56:01,user_5487,4559.6,history
2026-06-15 05:56:50,user_1713,3071.49,history
2026-06-15 05:58:28,user_4679,3384.59,history
2026-06-15 06:00:18,user_1888,1815.77,history
2026-06-15 06:02:03,user_4717,1747.71,history
2026-06-15 06:02:19,user_3795,2596.51,history
2026-06-15 06:04:22,user_3190,1818.08,history
2026-06-15 06:05:34,user_150,2865.06,history
2026-06-15 06:08:35,user_5784,3661.27,history
2026-06-15 06:08:54,user_2902,6080.75,history
2026-06-15 06:09:04,user_3537,4612.4,history
2026-06-15 06:09:53,user_2502,5379.89,history
2026-06-15 06:10:23,user_3451,2485.07,history
2026-06-15 06:12:31,user_5732,5130.28,history
2026-06-15 06:17:35,user_3785,3209.52,history
2026-06-15 06:17:55,user_2374,2029.46,history
2026-06-15 06:19:35,user_3064,3036.65,history
2026-06-15 06:20:20,user_4018,3269.37,history
2026-06-15 06:21:27,user_2579,2350.7,history
2026-06-15 06:21:56,user_4871,2756.46,history
2026-06-15 06:22:06,user_1918,3065.27,history
2026-06-15 06:26:52,user_2101,7185.87,history
2026-06-15 06:31:51,user_4995,3707.3,history
2026-06-15 06:32:45,user_3659,1428.15,history
2026-06-15 06:33:01,user_2756,4558.67,history
2026-06-15 06:33:18,user_2056,1447.96,history
2026-06-15 06:34:54,user_5774,1537.53,history
2026-06-15 06:35:28,user_3108,2621.38,history
2026-06-15 06:35:30,user_3014,3412.35,history
2026-06-15 06:36:07,user_4964,4482.89,history
2026-06-15 06:37:40,user_1563,2880.02,history
2026-06-15 06:39:25,user_2641,3667.6,history
2026-06-15 06:41:18,user_933,4704.82,history
2026-06-15 06:41:58,user_2734,2561.3,history
2026-06-15 06:42:21,user_196,3342.81,history
2026-06-15 06:44:21,user_2634,2468.83,history
2026-06-15 06:44:45,user_4725,1140.32,history
2026-06-15 06:46:08,user_2484,3670.03,history
2026-06-15 06:47:59,user_5934,2924.91,history
2026-06-15 06:49:10,user_5401,2927.1,history
2026-06-15 06:54:58,user_1030,4277.91,history
2026-06-15 06:56:26,user_5028,3620.39,history
2026-06-15 06:58:35,user_4777,4283.96,history
2026-06-15 06:58:40,user_5688,4036.17,history
2026-06-15 06:58:52,user_2439,1206.83,history
2026-06-15 07:01:55,user_228,3703.56,history
2026-06-15 07:04:38,user_1395,3555.63,history
2026-06-15 07:04:52,user_1836,2061.26,history
2026-06-15 07:06:00,user_3549,4072.61,history
2026-06-15 07:07:01,user_2901,3706.03,history
2026-06-15 07:07:09,user_4729,4977.09,history
2026-06-15 07:08:13,user_3916,3716.3,history
2026-06-15 07:09:00,user_964,3141.72,history
2026-06-15 07:09:29,user_1626,4949.14,history
2026-06-15 07:12:35,user_5559,3237.25,history
2026-06-15 07:12:38,user_2191,1617.91,history
2026-06-15 07:14:36,user_3684,2864.6,history
2026-06-15 07:17:18,user_4329,1932.45,history
2026-06-15 07:20:18,user_5878,6236.11,history
2026-06-15 07:21:38,user_1573,2890.47,history
2026-06-15 07:28:17,user_197,4376.21,history
2026-06-15 07:28:50,user_254,3267.7,history
2026-06-15 07:30:41,user_3844,4263.42,history
2026-06-15 07:33:51,user_3834,1897.64,history
2026-06-15 07:34:43,user_2635,4404.85,history
2026-06-15 07:34:43,user_1607,5187.23,history
2026-06-15 07:35:08,user_5613,6163.92,history
2026-06-15 07:35:38,user_1136,5364.71,history
2026-06-15 07:37:45,user_849,3045.48,history
2026-06-15 07:44:48,user_1977,2533.58,history
2026-06-15 07:48:35,user_227,3495.43,history
2026-06-15 07:48:35,user_74,3075.08,history
2026-06-15 07:49:45,user_4787,7274.92,history
2026-06-15 07:57:07,user_5935,6128.51,history
2026-06-15 07:57:37,user_1352,3202.47,history
2026-06-15 07:57:40,user_2736,2099.2,history
2026-06-15 07:58:17,user_1546,937.73,history
2026-06-15 07:58:40,user_3170,2648.98,history
2026-06-15 08:01:10,user_2053,3431.53,history
2026-06-15 08:01:29,user_1054,1144.26,history
2026-06-15 08:05:17,user_2423,4933.28,history
2026-06-15 08:06:53,user_2616,1540.19,history
2026-06-15 08:07:02,user_369,2876.99,history
2026-06-15 08:08:56,user_3413,3142.04,history
2026-06-15 08:10:50,user_3897,5416.55,history
2026-06-15 08:11:12,user_1918,3746.89,history
2026-06-15 08:12:51,user_4943,1219.34,history
2026-06-15 08:13:39,user_4565,5542.05,history
2026-06-15 08:13:40,user_2782,4788.45,history
2026-06-15 08:16:37,user_4295,9027.9,history
2026-06-15 08:16:42,user_2989,2027.38,history
2026-06-15 08:18:50,user_5068,5885.59,history
2026-06-15 08:19:25,user_4711,2821.12,history
2026-06-15 08:20:45,user_5986,1726.45,history
2026-06-15 08:24:18,user_4185,3721.5,history
2026-06-15 08:25:28,user_4803,3714.2,history
2026-06-15 08:26:16,user_5362,2489.25,history
2026-06-15 08:26:21,user_2147,2522.14,history
2026-06-15 08:29:12,user_4028,3703.53,history
2026-06-15 08:29:53,user_5320,2649.73,history
2026-06-15 08:30:43,user_2636,4079.81,history
2026-06-15 08:35:21,user_1535,3116.14,history
2026-06-15 08:37:33,user_1512,3893.74,history
2026-06-15 08:40:44,user_1200,2233.96,history
2026-06-15 08:41:14,user_2809,5970.37,history
2026-06-15 08:44:13,user_3116,1704.19,history
2026-06-15 08:44:42,user_21,3584.85,history
2026-06-15 08:45:11,user_1776,2268.31,history
2026-06-15 08:46:03,user_4389,2066.72,history
2026-06-15 08:58:17,user_3184,6998.76,history
2026-06-15 08:59:05,user_3882,1358.32,history
2026-06-15 09:00:57,user_842,4954.09,history
2026-06-15 09:03:42,user_5032,3404.41,history
2026-06-15 09:07:10,user_2654,1925.93,history
2026-06-15 09:08:58,user_2868,1875.33,history
2026-06-15 09:09:42,user_1601,1332.08,history
2026-06-15 09:10:11,user_2471,4063.55,history
2026-06-15 09:11:03,user_4008,3396.67,history
2026-06-15 09:12:29,user_3381,2700.85,history
2026-06-15 09:12:30,user_3785,2801.21,history
2026-06-15 09:12:58,user_4371,6932.54,history
2026-06-15 09:13:47,user_2588,1858.95,history
2026-06-15 09:14:05,user_97,3267.95,history
2026-06-15 09:14:14,user_2823,5995.43,history
2026-06-15 09:17:25,user_992,4035.19,history
2026-06-15 09:18:08,user_3090,1411.85,history
2026-06-15 09:19:19,user_4701,3434.8,history
2026-06-15 09:20:59,user_3008,2722.19,history
2026-06-15 09:23:13,user_4577,4905.03,history
2026-06-15 09:23:47,user_5868,2845.22,history
2026-06-15 09:24:30,user_906,7750.99,history
2026-06-15 09:25:17,user_3094,1557.14,history
2026-06-15 09:25:17,user_884,4245.84,history
2026-06-15 09:27:24,user_3681,1527.92,history
2026-06-15 09:28:39,user_4344,3494.35,history
2026-06-15 09:28:45,user_2756,3541.46,history
2026-06-15 09:35:19,user_942,4108.63,history
2026-06-15 09:37:07,user_2701,2038.02,history
2026-06-15 09:38:41,user_4556,1710.91,history
2026-06-15 09:39:40,user_159,2777.37,history
2026-06-15 09:41:17,user_5655,5407.69,history
2026-06-15 09:41:37,user_2160,2471.82,history
2026-06-15 09:42:13,user_3512,5006.79,history
2026-06-15 09:43:08,user_1798,2024.27,history
2026-06-15 09:46:27,user_3062,1650.02,history
2026-06-15 09:46:52,user_1812,3377.48,history
2026-06-15 09:47:30,user_3969,1878.12,history
2026-06-15 09:49:52,user_285,3812.79,history
2026-06-15 09:50:37,user_2397,3954.54,history
2026-06-15 09:51:17,user_165,2073.6,history
2026-06-15 09:51:28,user_2997,3322.91,history
2026-06-15 09:52:09,user_166,2492.48,history
2026-06-15 09:52:55,user_1021,3191.44,history
2026-06-15 09:55:15,user_1380,2295.46,history
2026-06-15 09:56:07,user_3056,4032.21,history
2026-06-15 09:56:39,user_5645,6003.25,history
2026-06-15 10:00:33,user_1361,6549.61,history
2026-06-15 10:03:30,user_3188,2491.62,history
2026-06-15 10:05:05,user_3192,4504.41,history
2026-06-15 10:05:38,user_5117,2218.68,history
2026-06-15 10:07:01,user_3446,933.15,history
2026-06-15 10:07:23,user_3258,2143.38,history
2026-06-15 10:10:18,user_4882,3861.2,history
2026-06-15 10:11:48,user_3847,5053.52,history
2026-06-15 10:15:11,user_1212,1846.94,history
2026-06-15 10:17:43,user_2423,2567.72,history
2026-06-15 10:18:30,user_3555,2972.94,history
2026-06-15 10:18:49,user_521,1683.78,history
2026-06-15 10:18:53,user_2692,5050.81,history
2026-06-15 10:18:55,user_487,3205.59,history
2026-06-15 10:21:52,user_2651,2794.66,history
2026-06-15 10:22:17,user_2951,2539.5,history
2026-06-15 10:25:55,user_1195,5400.57,history
2026-06-15 10:26:41,user_5303,3018.09,history
2026-06-15 10:27:45,user_3390,3578.71,history
2026-06-15 10:28:25,user_1490,4568.81,history
2026-06-15 10:30:54,user_1740,4419.51,history
2026-06-15 10:32:49,user_3729,1673.25,history
2026-06-15 10:34:12,user_2203,3835.62,history
2026-06-15 10:34:59,user_5969,2800.35,history
2026-06-15 10:35:08,user_3970,6992.3,history
2026-06-15 10:36:20,user_3731,2003.68,history
2026-06-15 10:37:06,user_4786,3923.48,history
2026-06-15 10:40:16,user_3531,4529.87,history
2026-06-15 10:40:27,user_2554,4153.9,history
2026-06-15 10:42:03,user_5765,2625.18,history
2026-06-15 10:42:55,user_5519,4345.79,history
2026-06-15 10:44:54,user_3732,1920.78,history
2026-06-15 10:45:28,user_3710,5293.51,history
2026-06-15 10:47:41,user_3040,1917.04,history
2026-06-15 10:50:03,user_4187,2760.76,history
2026-06-15 10:50:17,user_4587,4533.79,history
2026-06-15 10:50:41,user_624,1718.25,history
2026-06-15 10:50:41,user_1554,3585.36,history
2026-06-15 10:52:29,user_505,1697.98,history
2026-06-15 10:52:36,user_1418,818.14,history
2026-06-15 11:01:37,user_3001,3672.76,history
2026-06-15 11:02:11,user_1888,2517.0,history
2026-06-15 11:04:12,user_2506,1398.86,history
2026-06-15 11:04:22,user_1748,1295.27,history
2026-06-15 11:12:44,user_4487,1369.85,history
2026-06-15 11:13:20,user_4621,1791.81,history
2026-06-15 11:13:44,user_5888,5467.28,history
2026-06-15 11:14:04,user_5389,3812.43,history
2026-06-15 11:14:10,user_1080,1962.74,history
2026-06-15 11:16:35,user_5712,1519.66,history
2026-06-15 11:17:20,user_980,986.32,history
2026-06-15 11:17:31,user_870,2734.91,history
2026-06-15 11:18:33,user_2958,5210.54,history
2026-06-15 11:19:15,user_5834,500.66,history
2026-06-15 11:19:28,user_4466,1366.65,history
2026-06-15 11:20:43,user_2289,4403.84,history
2026-06-15 11:23:44,user_2443,6886.79,history
2026-06-15 11:25:33,user_5324,7381.82,history
2026-06-15 11:29:16,user_181,3397.2,history
2026-06-15 11:30:11,user_233,2750.61,history
2026-06-15 11:31:07,user_4311,1882.36,history
2026-06-15 11:31:21,user_5914,3599.99,history
2026-06-15 11:31:37,user_2946,4272.44,history
2026-06-15 11:33:42,user_744,6335.42,history
2026-06-15 11:35:11,user_5087,2501.83,history
2026-06-15 11:35:49,user_4552,3241.92,history
2026-06-15 11:37:54,user_1874,3029.61,history
2026-06-15 11:38:23,user_5740,2576.49,history
2026-06-15 11:39:50,user_1456,2678.09,history
2026-06-15 11:40:56,user_2755,1984.31,history
2026-06-15 11:41:38,user_4872,2221.9,history
2026-06-15 11:41:57,user_598,6321.54,history
2026-06-15 11:42:55,user_252,2499.57,history
2026-06-15 11:43:43,user_2898,2611.14,history
2026-06-15 11:45:55,user_1716,3184.07,history
2026-06-15 11:46:23,user_5618,4142.22,history
2026-06-15 11:46:46,user_5873,2646.62,history
2026-06-15 11:47:58,user_162,3553.42,history
2026-06-15 11:48:18,user_4051,823.71,history
2026-06-15 11:48:57,user_361,2698.73,history
2026-06-15 11:49:03,user_1567,2925.45,history
2026-06-15 11:51:16,user_3209,5322.7,history
2026-06-15 11:53:03,user_2082,2503.18,history
2026-06-15 11:55:16,user_1817,2351.74,history
2026-06-15 11:55:57,user_179,3191.27,history
2026-06-15 11:56:05,user_3581,3129.29,history
2026-06-15 11:58:54,user_5376,1931.43,history
2026-06-15 12:00:17,user_2446,15030.83,history
2026-06-15 12:00:26,user_4832,2993.05,history
2026-06-15 12:03:41,user_4357,1072.91,history
2026-06-15 12:06:19,user_495,1032.08,history
2026-06-15 12:07:09,user_3675,3722.44,history
2026-06-15 12:07:25,user_3287,1850.28,history
2026-06-15 12:07:54,user_2854,5157.87,history
2026-06-15 12:08:02,user_1260,1930.56,history
2026-06-15 12:09:17,user_1712,5409.2,history
2026-06-15 12:14:44,user_4345,2952.12,history
2026-06-15 12:15:55,user_5244,1888.88,history
2026-06-15 12:16:30,user_800,1602.08,history
2026-06-15 12:19:14,user_2876,3737.66,history
2026-06-15 12:22:09,user_4964,3088.69,history
2026-06-15 12:22:29,user_1998,1287.74,history
2026-06-15 12:25:04,user_629,3071.73,history
2026-06-15 12:25:52,user_306,2579.45,history
2026-06-15 12:26:44,user_3419,3302.08,history
2026-06-15 12:27:59,user_3647,6716.82,history
2026-06-15 12:28:04,user_2963,1352.34,history
2026-06-15 12:31:00,user_1008,3206.51,history
2026-06-15 12:32:41,user_2575,3293.53,history
2026-06-15 12:33:26,user_5491,2646.09,history
2026-06-15 12:35:31,user_2488,3518.01,history
2026-06-15 12:37:55,user_5868,2331.85,history
2026-06-15 12:40:15,user_2338,3850.41,history
2026-06-15 12:41:40,user_601,1399.65,history
2026-06-15 12:42:57,user_5468,2466.58,history
2026-06-15 12:46:04,user_83,2172.9,history
2026-06-15 12:46:44,user_5463,1525.46,history
2026-06-15 12:46:57,user_3005,912.35,history
2026-06-15 12:46:57,user_1824,1993.45,history
2026-06-15 12:48:35,user_345,1903.31,history
2026-06-15 12:52:39,user_565,1016.54,history
2026-06-15 12:54:07,user_4996,3382.33,history
2026-06-15 12:54:14,user_4092,2043.41,history
2026-06-15 12:55:11,user_5919,2355.74,history
2026-06-15 12:55:59,user_3525,1705.99,history
2026-06-15 12:56:22,user_1051,2277.7,history
2026-06-15 12:58:44,user_1428,2825.62,history
2026-06-15 12:58:55,user_1888,3561.69,history
2026-06-15 13:01:32,user_3437,1608.03,history
2026-06-15 13:03:36,user_2470,2541.43,history
2026-06-15 13:06:55,user_4325,2911.31,history
2026-06-15 13:07:06,user_4710,3915.37,history
2026-06-15 13:07:18,user_2429,2837.49,history
2026-06-15 13:08:39,user_1851,4297.74,history
2026-06-15 13:10:08,user_195,4070.18,history
2026-06-15 13:15:02,user_546,2574.71,history
2026-06-15 13:15:07,user_5489,1633.16,history
2026-06-15 13:16:21,user_4539,2368.13,history
2026-06-15 13:16:50,user_2028,695.29,history
2026-06-15 13:17:28,user_2234,7705.73,history
2026-06-15 13:19:03,user_3614,7630.4,history
2026-06-15 13:20:17,user_4614,8414.25,history
2026-06-15 13:21:53,user_890,2023.15,history
2026-06-15 13:23:58,user_5108,1571.76,history
2026-06-15 13:25:21,user_5312,7374.97,history
2026-06-15 13:25:45,user_5107,1735.97,history
2026-06-15 13:29:08,user_5332,1377.21,history
2026-06-15 13:29:12,user_4998,2566.59,history
2026-06-15 13:29:20,user_5974,1417.33,history
2026-06-15 13:29:41,user_1162,2768.4,history
2026-06-15 13:32:19,user_3741,2724.68,history
2026-06-15 13:35:15,user_1424,5332.83,history
2026-06-15 13:35:42,user_718,2445.75,history
2026-06-15 13:36:23,user_5100,693.6,history
2026-06-15 13:36:55,user_3931,2403.97,history
2026-06-15 13:37:04,user_351,4760.76,history
2026-06-15 13:38:57,user_3284,3967.4,history
2026-06-15 13:39:04,user_4655,3161.62,history
2026-06-15 13:42:22,user_3052,2087.49,history
2026-06-15 13:44:06,user_3475,2109.9,history
2026-06-15 13:45:25,user_3820,8481.96,history
2026-06-15 13:45:26,user_2642,2549.24,history
2026-06-15 13:47:00,user_2689,2012.23,history
2026-06-15 13:48:39,user_1789,3417.49,history
2026-06-15 13:48:51,user_4776,4072.75,history
2026-06-15 13:49:26,user_2765,1288.71,history
2026-06-15 13:54:44,user_4716,3562.35,history
2026-06-15 13:57:39,user_4941,2944.67,history
2026-06-15 13:57:47,user_5265,2521.15,history
2026-06-15 14:04:15,user_5141,6089.53,history
2026-06-15 14:08:22,user_4815,7686.07,history
2026-06-15 14:09:14,user_2051,2917.23,history
2026-06-15 14:11:46,user_2841,2283.37,history
2026-06-15 14:13:00,user_1606,4755.17,history
2026-06-15 14:13:39,user_1576,2193.77,history
2026-06-15 14:16:11,user_3200,7483.33,history
2026-06-15 14:17:29,user_2321,1215.67,history
2026-06-15 14:19:09,user_5061,5272.04,history
2026-06-15 14:19:20,user_1124,3878.66,history
2026-06-15 14:19:39,user_424,2418.45,history
2026-06-15 14:19:56,user_1277,2427.93,history
2026-06-15 14:22:48,user_465,2621.76,history
2026-06-15 14:23:22,user_723,8455.96,history
2026-06-15 14:24:32,user_4650,3246.98,history
2026-06-15 14:24:40,user_3741,1412.31,history
2026-06-15 14:24:47,user_2293,2499.65,history
2026-06-15 14:25:12,user_4046,2564.05,history
2026-06-15 14:27:21,user_1246,3669.47,history
2026-06-15 14:27:39,user_4721,1343.83,history
2026-06-15 14:29:43,user_4140,2761.08,history
2026-06-15 14:33:19,user_2028,1463.5,history
2026-06-15 14:34:55,user_4416,5299.77,history
2026-06-15 14:40:21,user_4371,4361.98,history
2026-06-15 14:42:52,user_5757,1530.86,history
2026-06-15 14:45:40,user_4159,4100.24,history
2026-06-15 14:46:16,user_3400,3679.73,history
2026-06-15 14:47:20,user_4010,7854.96,history
2026-06-15 14:52:32,user_4903,3562.14,history
2026-06-15 14:52:45,user_1663,2941.54,history
2026-06-15 14:52:58,user_3140,1467.63,history
2026-06-15 14:57:18,user_1698,3916.92,history
2026-06-15 14:57:35,user_64,4002.95,history
2026-06-15 14:58:53,user_3420,1867.52,history
2026-06-15 14:59:16,user_2955,3246.48,history
2026-06-15 14:59:41,user_5891,2162.87,history
2026-06-15 15:00:21,user_1559,1982.4,history
2026-06-15 15:00:37,user_4587,4628.74,history
2026-06-15 15:00:54,user_2185,2359.87,history
2026-06-15 15:01:32,user_2508,2948.89,history
2026-06-15 15:08:43,user_1259,3554.41,history
2026-06-15 15:08:54,user_359,1723.73,history
2026-06-15 15:11:11,user_2739,2252.11,history
2026-06-15 15:12:10,user_1913,3440.82,history
2026-06-15 15:12:44,user_2653,2437.91,history
2026-06-15 15:12:52,user_2260,2207.06,history
2026-06-15 15:14:22,user_1334,935.0,history
2026-06-15 15:15:07,user_4395,3153.31,history
2026-06-15 15:15:39,user_3303,834.04,history
2026-06-15 15:21:45,user_4679,2280.47,history
2026-06-15 15:22:37,user_1948,4323.11,history
2026-06-15 15:23:48,user_4323,9433.26,history
2026-06-15 15:24:00,user_62,3372.38,history
2026-06-15 15:29:25,user_1508,3597.25,history
2026-06-15 15:29:28,user_5187,2303.72,history
2026-06-15 15:31:02,user_1482,5038.08,history
2026-06-15 15:32:21,user_3571,3194.54,history
2026-06-15 15:33:05,user_4187,3460.49,history
2026-06-15 15:33:18,user_2014,1508.85,history
2026-06-15 15:36:17,user_964,2609.31,history
2026-06-15 15:39:48,user_1553,2361.45,history
2026-06-15 15:42:50,user_3156,4419.76,history
2026-06-15 15:43:39,user_5389,3653.74,history
2026-06-15 15:43:44,user_5542,3549.18,history
2026-06-15 15:44:23,user_1866,3741.64,history
2026-06-15 15:45:02,user_505,2486.09,history
2026-06-15 15:49:08,user_1222,1701.82,history
2026-06-15 15:49:19,user_3513,3023.57,history
2026-06-15 15:52:48,user_5418,4506.36,history
2026-06-15 15:53:01,user_3659,4245.41,history
2026-06-15 15:57:17,user_5899,2880.91,history
2026-06-15 15:57:34,user_5645,1884.06,history
2026-06-15 15:59:01,user_1771,1983.98,history
2026-06-15 15:59:33,user_2228,3601.44,history
2026-06-15 15:59:41,user_3977,2370.89,history
2026-06-15 16:01:27,user_2746,2102.35,history
2026-06-15 16:02:34,user_4664,1917.25,history
2026-06-15 16:03:46,user_1094,1684.85,history
2026-06-15 16:07:00,user_5040,3202.88,history
2026-06-15 16:07:33,user_2350,2513.38,history
2026-06-15 16:10:56,user_2395,1760.64,history
2026-06-15 16:11:47,user_2767,2656.53,history
2026-06-15 16:15:51,user_4639,4048.98,history
2026-06-15 16:16:32,user_5957,1629.23,history
2026-06-15 16:17:40,user_1746,1849.1,history
2026-06-15 16:17:56,user_879,3705.19,history
2026-06-15 16:18:26,user_478,4337.76,history
2026-06-15 16:19:34,user_2248,1226.58,history
2026-06-15 16:20:30,user_1067,2119.79,history
2026-06-15 16:22:35,user_2792,2422.09,history
2026-06-15 16:26:20,user_3234,2277.59,history
2026-06-15 16:29:22,user_774,2279.13,history
2026-06-15 16:31:57,user_3590,3787.73,history
2026-06-15 16:32:45,user_5270,3779.94,history
2026-06-15 16:32:51,user_1971,4037.87,history
2026-06-15 16:33:34,user_1385,1440.74,history
2026-06-15 16:33:47,user_1930,466.66,history
2026-06-15 16:35:48,user_5605,3820.8,history
2026-06-15 16:40:46,user_2027,2189.06,history
2026-06-15 16:44:53,user_4186,2466.31,history
